m1,m2,m3,m4,m5,m6,type,value
Jharkhand,Businees Development Executive,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Jharkhand,Businees Development Executive,Career Page,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Businees Development Executive,Career Page,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Jharkhand,Sales Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Sales Executive,Career Page,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Associate,Vendor,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Associate,Vendor,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Associate,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Jharkhand,Associate,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,11
Jharkhand,Associate,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,12
Jharkhand,Associate,Career Page,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,5
Jharkhand,Associate,Career Page,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,15
Jharkhand,Associate,Career Page,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,22
Jharkhand,Associate,Referral,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Associate,Referral,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Relationship Manager,Vendor,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Relationship Manager,Vendor,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Relationship Manager,Vendor,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Relationship Manager,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,10
Jharkhand,Relationship Manager,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Relationship Manager,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,3
Jharkhand,Relationship Manager,Career Page,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Relationship Manager,Career Page,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Jharkhand,Relationship Manager,Career Page,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Jharkhand,Territory Manager,Vendor,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Territory Manager,Vendor,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Territory Manager,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,31
Jharkhand,Territory Manager,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,12
Jharkhand,Territory Manager,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,14
Jharkhand,Territory Manager,Career Page,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Territory Manager,Career Page,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,21
Jharkhand,Territory Manager,Career Page,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,19
Jharkhand,Corporate Role,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,2
Jharkhand,Corporate Role,Career Page,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,4
Jharkhand,Sales Executive,Vendor,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Sales Executive,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Sales Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Sales Executive,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Sales Executive,Career Page,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Sales Executive,Career Page,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Administration Executive,Vendor,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Administration Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Jharkhand,Administration Executive,Vendor,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,candidate_count,1
Assam,Associate,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,74
Assam,Associate,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,22
Assam,Associate,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,30
Assam,Associate,Career Page,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,1
Assam,Relationship Manager,Vendor,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,9
Assam,Relationship Manager,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,25
Assam,Relationship Manager,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,4
Assam,Relationship Manager,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,3
Assam,Territory Manager,Vendor,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,14
Assam,Territory Manager,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,119
Assam,Territory Manager,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,40
Assam,Territory Manager,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,133
Assam,Corporate Role,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,9
Assam,Corporate Role,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,8
Assam,Businees Development Executive,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,4
Assam,Sales Executive,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,9
Delhi,Businees Development Executive,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,1
Delhi,Sales Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,8
Delhi,Associate,Vendor,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,29
Delhi,Associate,Vendor,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,58
Delhi,Associate,Vendor,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,62
Delhi,Associate,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,49
Delhi,Associate,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,77
Delhi,Associate,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,23
Delhi,Associate,Career Page,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,39
Delhi,Associate,Career Page,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,32
Delhi,Relationship Manager,Vendor,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,256
Delhi,Relationship Manager,Vendor,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,67
Delhi,Relationship Manager,Vendor,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,61
Delhi,Relationship Manager,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,6
Delhi,Relationship Manager,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,84
Delhi,Relationship Manager,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,25
Delhi,Territory Manager,Vendor,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,18
Delhi,Territory Manager,Vendor,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,2
Delhi,Territory Manager,Vendor,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,10
Delhi,Territory Manager,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,138
Delhi,Territory Manager,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,136
Delhi,Territory Manager,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,60
Delhi,Territory Manager,Career Page,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,1
Delhi,Territory Manager,Job Portal,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,8
Delhi,Sales Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,0
Delhi,Sales Executive,Career Page,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,13
Delhi,Sales Executive,Job Portal,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,2
Delhi,Businees Development Executive,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,1
Delhi,Businees Development Executive,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,9
Delhi,Businees Development Executive,Career Page,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,0
Delhi,Sales Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,4
Delhi,Sales Executive,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,3
Delhi,Sales Executive,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,17
Delhi,Administration Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,13
Jharkhand,Administration Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,16
Jharkhand,Businees Development Executive,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,6
Jharkhand,Businees Development Executive,Career Page,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,0
Jharkhand,Sales Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,2
Jharkhand,Associate,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,28
Jharkhand,Associate,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,18
Jharkhand,Associate,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,24
Jharkhand,Associate,Career Page,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,11
Jharkhand,Associate,Career Page,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,1
Jharkhand,Relationship Manager,Vendor,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,28
Jharkhand,Relationship Manager,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,65
Jharkhand,Relationship Manager,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,23
Jharkhand,Relationship Manager,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,26
Jharkhand,Territory Manager,Vendor,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,9
Jharkhand,Territory Manager,Vendor,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,2
Jharkhand,Territory Manager,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,97
Jharkhand,Territory Manager,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,21
Jharkhand,Territory Manager,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,67
Jharkhand,Corporate Role,Direct,01-05-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,7
Jharkhand,Sales Executive,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,5
Jharkhand,Sales Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,0
Jharkhand,Sales Executive,Direct,01-06-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,9
Jharkhand,Administration Executive,Direct,01-04-2016,TAT1: Application to interview schedule,CR1: Interview schedule,tat_sum,16
